external_compound_id,tautomer_family_key,development_compound_ids_json,in_primary_external,removed_from_tautomer_sensitivity
CMP:WJCNZQLZVWNLKY-UHFFFAOYSA-N,TAU:9df0f863ba2c6952d54d8df482ac403e10ee45502179b1a34072ce4e1f9a0927,"[""CMP:WJCNZQLZVWNLKY-UHFFFAOYSA-N""]",false,false
CMP:WJFKNYWRSNBZNX-UHFFFAOYSA-N,TAU:e6008ac24d4134696247ff0eecd798e1c52964156ed8a212e8ce9ab02f2d3fbe,"[""CMP:WJFKNYWRSNBZNX-UHFFFAOYSA-N""]",false,false
CMP:WJNRPILHGGKWCK-UHFFFAOYSA-N,TAU:ef3ecf7ffcdef2a917ad049abe437c5014071a0ed675393247413d0a512f1604,"[""CMP:WJNRPILHGGKWCK-UHFFFAOYSA-N""]",false,false
CMP:WKIPQMJEBCEACS-UHFFFAOYSA-N,TAU:768527119b5caaf6de36609ac7d237f25ca859680e992f4f85059c2c6ec74c1e,"[""CMP:WKIPQMJEBCEACS-UHFFFAOYSA-N""]",false,false
CMP:WKSAUQYGYAYLPV-UHFFFAOYSA-N,TAU:8d90ea19ad50e57bb3c52971d87fe1518dbc42084908633b892a5fc37d6ea8ce,"[""CMP:WKSAUQYGYAYLPV-UHFFFAOYSA-N""]",false,false
CMP:WMBWREPUVVBILR-NQIIRXRSSA-N,TAU:6b599d234f2062a2abcd9674859e4b0a6965470e6e1f041b18ef3503d290294d,"[""CMP:WMBWREPUVVBILR-WIYYLYMNSA-N""]",false,false
CMP:WMBWREPUVVBILR-WIYYLYMNSA-N,TAU:6b599d234f2062a2abcd9674859e4b0a6965470e6e1f041b18ef3503d290294d,"[""CMP:WMBWREPUVVBILR-WIYYLYMNSA-N""]",false,false
CMP:WNSYEWGYAFFSSQ-UHFFFAOYSA-N,TAU:5da7125d2451b1b2129e1cd7113a18de4b8226ffb124c52eecde24338b253e29,"[""CMP:WNSYEWGYAFFSSQ-UHFFFAOYSA-N""]",false,false
CMP:WNTGYJSOUMFZEP-UHFFFAOYSA-N,TAU:db28f05c04cea254c1caef5098a81582919c111a4ffec572967af29ce7dde7fc,"[""CMP:WNTGYJSOUMFZEP-UHFFFAOYSA-N""]",false,false
CMP:WNTRMRXAGJOLCU-UHFFFAOYSA-N,TAU:9452f16d32fc221ccb3b736db823ad18c9f818ae8f76a6110a6cd16f04d60a2d,"[""CMP:WNTRMRXAGJOLCU-UHFFFAOYSA-N""]",false,false
CMP:WNYADZVDBIBLJJ-UHFFFAOYSA-N,TAU:cbf5aa0e7ba45740f67662eaeb3b5f1bf5ec4b8bfe530e6fa965bd4561b0da49,"[""CMP:WNYADZVDBIBLJJ-UHFFFAOYSA-N""]",false,false
CMP:WOEOEFXOZUBXMR-UHFFFAOYSA-N,TAU:7420ded822270a62c2b07b55e6237d2f56d7f2c8299dc1e739761c21c585e0dd,"[""CMP:WOEOEFXOZUBXMR-UHFFFAOYSA-N""]",false,false
CMP:WOJBAMBWWYIQHQ-QWPQFENESA-N,TAU:018e33ad39ad5d5d747dca4ed95e3e92a77d8009fb37afb0a24b094220fc2219,"[""CMP:WOJBAMBWWYIQHQ-QWPQFENESA-N""]",false,false
CMP:WOZVHXUHUFLZGK-UHFFFAOYSA-N,TAU:62e4b59640266b1b669907aab2e7236387402fdc19dc1fd97f61eb71e1e89f89,"[""CMP:WOZVHXUHUFLZGK-UHFFFAOYSA-N""]",false,false
CMP:WPYCRFCQABTEKC-UHFFFAOYSA-N,TAU:2defa62b0afefe371baf7f117aa6ab7c676bc7a7e936a66e93ded82ed185a65f,"[""CMP:WPYCRFCQABTEKC-UHFFFAOYSA-N""]",false,false
CMP:WPYMKLBDIGXBTP-UHFFFAOYSA-N,TAU:fb7121a404676cf43e907eaabfb098af18557ab9d043e43ecef0481b99d8d8f1,"[""CMP:WPYMKLBDIGXBTP-UHFFFAOYSA-N""]",false,false
CMP:WRZOMWDJOLIVQP-UHFFFAOYSA-N,TAU:ff5fb8aab86d3452372a98bc8bf4a58e35dee625553103cdeaa273b2ff1b3618,"[""CMP:WRZOMWDJOLIVQP-UHFFFAOYSA-N""]",false,false
CMP:WSFSSNUMVMOOMR-UHFFFAOYSA-N,TAU:b8bb80bb41bc93969bb5a606783dfd6648042576bce5878b86533f43894afb8a,"[""CMP:WSFSSNUMVMOOMR-UHFFFAOYSA-N""]",false,false
CMP:WSLDOOZREJYCGB-UHFFFAOYSA-N,TAU:3cbabee25f31af0513b2bfca40e098fec9d001d9d47ae7dc8204bb1ae2327f06,"[""CMP:WSLDOOZREJYCGB-UHFFFAOYSA-N""]",false,false
CMP:WSMYVTOQOOLQHP-UHFFFAOYSA-N,TAU:073350ae8573ecd5fb01a03223ba2725e2f757ebb854fd1396607f688ba99d07,"[""CMP:WSMYVTOQOOLQHP-UHFFFAOYSA-N""]",false,false
CMP:WSORODGWGUUOBO-UHFFFAOYSA-N,TAU:08d75ff3f1f8929fd42471695c90516c33161877160af7bfd8f98ed64b63fbbf,"[""CMP:WSORODGWGUUOBO-UHFFFAOYSA-N""]",false,false
CMP:WSWCOQWTEOXDQX-UHFFFAOYSA-N,TAU:7ba418a1d7908cb014d91823ad08ad4227732001cb0f3df45c4bbeb6bf975bb3,"[""CMP:WSWCOQWTEOXDQX-UHFFFAOYSA-N""]",false,false
CMP:WTDRDQBEARUVNC-LURJTMIESA-N,TAU:88740ccf08ebb79c4d7372ee9eac98db4ee8d6a897a65ebc36c84d3a56fbdcec,"[""CMP:WTDRDQBEARUVNC-UHFFFAOYSA-N""]",false,false
CMP:WTEVQBCEXWBHNA-JXMROGBWSA-N,TAU:18c8d4480777733c1e4d699d04235fecb5de1c8b75d4a0b36536f11372c393e1,"[""CMP:WTEVQBCEXWBHNA-UHFFFAOYSA-N""]",false,false
CMP:WVDDGKGOMKODPV-UHFFFAOYSA-N,TAU:3f5d5a797945beb3a414f6f86e77ba164c6e34a04fd4f70eb599ed1ee8b2d9e4,"[""CMP:WVDDGKGOMKODPV-UHFFFAOYSA-N""]",false,false
CMP:WVLBCYQITXONBZ-UHFFFAOYSA-N,TAU:c6e4c102a8ddf74013e2a1d6c9c43efc05302171455c942ddd0641f490715c60,"[""CMP:WVLBCYQITXONBZ-UHFFFAOYSA-N""]",false,false
CMP:WXWCDTXEKCVRRO-UHFFFAOYSA-N,TAU:5f0db5bb9682ae582b2f6c468cb4e4389017a79fa1a20301daa34f10a3daa736,"[""CMP:WXWCDTXEKCVRRO-UHFFFAOYSA-N""]",false,false
CMP:WYIWLDSPNDMZIT-IRWWLHRVSA-N,TAU:5f18db5535df1cc1091429c3b48f94dafc62c65549aa731c91ea3f013c2f9854,"[""CMP:WYIWLDSPNDMZIT-IRWWLHRVSA-N""]",false,false
CMP:WYIWLDSPNDMZIT-MRAOVIAESA-N,TAU:5f18db5535df1cc1091429c3b48f94dafc62c65549aa731c91ea3f013c2f9854,"[""CMP:WYIWLDSPNDMZIT-IRWWLHRVSA-N""]",false,false
CMP:WYMSBXTXOHUIGT-UHFFFAOYSA-N,TAU:ffadb0d25a7954e3979f10efcf41acdf6652b94ec9b404b4ae55e6f1164e4b1b,"[""CMP:WYMSBXTXOHUIGT-UHFFFAOYSA-N""]",false,false
CMP:WYURNTSHIVDZCO-UHFFFAOYSA-N,TAU:92623ccd36bc322bf260d54035ff640468c5ff006fe42959840eaa9126b6208e,"[""CMP:WYURNTSHIVDZCO-UHFFFAOYSA-N""]",false,false
CMP:WZCQRUWWHSTZEM-UHFFFAOYSA-N,TAU:169075cfd2c61e05c15321f6ed8c56cc205d0b9edf0b5bebde5bb8296686d941,"[""CMP:WZCQRUWWHSTZEM-UHFFFAOYSA-N""]",false,false
CMP:WZHUJOMADVNYDA-UHFFFAOYSA-N,TAU:1f52c3c0302a19751981f47b4610aed0020ccf016fb899ddaa2742638d85e114,"[""CMP:WZHUJOMADVNYDA-UHFFFAOYSA-N""]",false,false
CMP:WZUVPPKBWHMQCE-XJKSGUPXSA-N,TAU:382bdf8d8e2244b07ae88e69b864b26021ea69b1e7dd4b7ba781675948886d71,"[""CMP:WZUVPPKBWHMQCE-XJKSGUPXSA-N""]",false,false
CMP:WZXZCWIUJRKDJF-ROVUYSIBSA-N,TAU:3cc0e08ee44475b67beb0d91641f0f0a4f58940d3363c17312e038fb35a23dd7,"[""CMP:WZXZCWIUJRKDJF-ROVUYSIBSA-N""]",false,false
CMP:XBZBRCVCSVLJJZ-UHFFFAOYSA-N,TAU:8d385535892e513af41d9d80a86397c7f4ab56b21dc7c3edf689deff6d30d728,"[""CMP:XBZBRCVCSVLJJZ-UHFFFAOYSA-N""]",false,false
CMP:XCSGPAVHZFQHGE-UHFFFAOYSA-N,TAU:c61f1375bb4a2e791738ce9c53ddea83571434e099d106fbaf144510d22b4e00,"[""CMP:XCSGPAVHZFQHGE-UHFFFAOYSA-N""]",false,false
CMP:XDDAORKBJWWYJS-UHFFFAOYSA-N,TAU:52dc83f5de3712a23215945deb7a5379026a7826962e7f549ad658621c4b35f9,"[""CMP:XDDAORKBJWWYJS-UHFFFAOYSA-N""]",false,false
CMP:XDTMQSROBMDMFD-UHFFFAOYSA-N,TAU:a21c4f64dcc59dd2ede88d9a0768c55c266cb330970fe499e6a6d2e8cef5ad95,"[""CMP:XDTMQSROBMDMFD-UHFFFAOYSA-N""]",false,false
CMP:XEKOWRVHYACXOJ-UHFFFAOYSA-N,TAU:aa776d017a7413eaa98d958836bf2321d599c41772392950b900f195a10b0042,"[""CMP:XEKOWRVHYACXOJ-UHFFFAOYSA-N""]",false,false
CMP:XEMRAKSQROQPBR-UHFFFAOYSA-N,TAU:c1207e83adc97ce12fd09af785c21fc39b9a02fd3bab0cec5364bdf09530ed21,"[""CMP:XEMRAKSQROQPBR-UHFFFAOYSA-N""]",false,false
CMP:XFOHWECQTFIEIX-UHFFFAOYSA-N,TAU:9616dceee5373672c04c217cffc0a39451c1060257b9119bae4349a093cf02bd,"[""CMP:XFOHWECQTFIEIX-UHFFFAOYSA-N""]",false,false
CMP:XGWIJUOSCAQSSV-XHDPSFHLSA-N,TAU:1fa94245a2c81da80e8e70d73e8005bf29f02164dcbce564dd9ee1970722edec,"[""CMP:XGWIJUOSCAQSSV-XHDPSFHLSA-N""]",false,false
CMP:XITQUSLLOSKDTB-UHFFFAOYSA-N,TAU:36fa2eafae00eae0fb68e7c2874fc61d3c423107f781df94e47b3afee896e0d6,"[""CMP:XITQUSLLOSKDTB-UHFFFAOYSA-N""]",false,false
CMP:XIUROWKZWPIAIB-UHFFFAOYSA-N,TAU:0029fff93fb64faf7cd50198ddb46c41fda5c0a908ccfab5b7cb618e445a530b,"[""CMP:XIUROWKZWPIAIB-UHFFFAOYSA-N""]",false,false
CMP:XJCLWVXTCRQIDI-UHFFFAOYSA-N,TAU:c113f5faa94410e3fd7938ea846eb6c02a6e5338165b7fbc8348f4f79a5b705e,"[""CMP:XJCLWVXTCRQIDI-UHFFFAOYSA-N""]",false,false
CMP:XJGBDJOMWKAZJS-UHFFFAOYSA-N,TAU:9de8cdfcd7e8b4b4ffe52e3178505cc599de556b20146a0eb300ea21d3d89bb8,"[""CMP:XJGBDJOMWKAZJS-UHFFFAOYSA-N""]",false,false
CMP:XJSFLOJWULLJQS-NGVXBBESSA-N,TAU:d165901222e7c8c9ab06410c5ef80227c9c914f514ef8dfddbdb4973ee64b526,"[""CMP:XJSFLOJWULLJQS-NGVXBBESSA-N""]",false,false
CMP:XJUZRXYOEPSWMB-UHFFFAOYSA-N,TAU:6f9669b5fe73c479892425a112f18264317f91c7c74cba7a1b89342bc5f4f2d2,"[""CMP:XJUZRXYOEPSWMB-UHFFFAOYSA-N""]",false,false
CMP:XKABJYQDMJTNGQ-VIFPVBQESA-N,TAU:4978e9f35bebb5b59f45ef87639c9d7881b84fa6bc79338c308bd9adb7861918,"[""CMP:XKABJYQDMJTNGQ-UHFFFAOYSA-N""]",false,false
CMP:XKJMBINCVNINCA-UHFFFAOYSA-N,TAU:6afcd4aadd7136575f2c6e5049a1a94a5a6e5e2ca0c0f9bd45632e260847abb8,"[""CMP:XKJMBINCVNINCA-UHFFFAOYSA-N""]",false,false
CMP:XKKQXGQLSJXQOS-UHFFFAOYSA-N,TAU:57bd46d14693f537d142032a16287af8e18b059955e1bd763ce66b86c5f283da,"[""CMP:XKKQXGQLSJXQOS-UHFFFAOYSA-N""]",false,false
CMP:XLYVHYXTFHZCNY-UHFFFAOYSA-N,TAU:a0b37ff64a26a2bc9c25e17943c2d79a06b30b65d46d090d231e23f7dc2a916c,"[""CMP:XLYVHYXTFHZCNY-UHFFFAOYSA-N""]",false,false
CMP:XMGQYMWWDOXHJM-JTQLQIEISA-N,TAU:2366461d4b7d229f7ecc05e3519a532c668d455441d87b67bd4051c4e26d65ee,"[""CMP:XMGQYMWWDOXHJM-JTQLQIEISA-N""]",false,false
CMP:XMTQQYYKAHVGBJ-UHFFFAOYSA-N,TAU:dfe565d8b4d0475f38dabebb3c88753c42eea3a73a593eaadcfb489b99adb2a1,"[""CMP:XMTQQYYKAHVGBJ-UHFFFAOYSA-N""]",false,false
CMP:XMVJITFPVVRMHC-UHFFFAOYSA-N,TAU:19ca8ff8904c5619db45196c17481244bddeed76c05839c1e4dc48c733e3bc67,"[""CMP:XMVJITFPVVRMHC-UHFFFAOYSA-N""]",false,false
CMP:XMWRWTSZNLOZFN-UHFFFAOYSA-N,TAU:3215e47b139e7f6ba3f8bb49c5274a97bff55af5c6241117b4f3ed81dcd9c937,"[""CMP:XMWRWTSZNLOZFN-UHFFFAOYSA-N""]",false,false
CMP:XNNQFQFUQLJSQT-UHFFFAOYSA-N,TAU:04f6fc32a3d270c8e6d30481382587a70ead9e07ad4b45a2e56af3ee9ca0fd76,"[""CMP:XNNQFQFUQLJSQT-UHFFFAOYSA-N""]",false,false
CMP:XNWFRZJHXBZDAG-UHFFFAOYSA-N,TAU:9431dc748b893fe4f0b177030b393017107040b59a687de055372f9390136da2,"[""CMP:XNWFRZJHXBZDAG-UHFFFAOYSA-N""]",false,false
CMP:XOAAWQZATWQOTB-UHFFFAOYSA-N,TAU:223d9fad21b2a382136f11b9ff7008db53456e37ca29a9f5d9b4235cc21e7ab9,"[""CMP:XOAAWQZATWQOTB-UHFFFAOYSA-N""]",false,false
CMP:XOFYZVNMUHMLCC-ZPOLXVRWSA-N,TAU:bd3382aeb7faf36e5e19a4f5c3603b47a87a4c0d0a1008087e0fb405063c0106,"[""CMP:XOFYZVNMUHMLCC-ZPOLXVRWSA-N""]",false,false
CMP:XOGPDSATLSAZEK-UHFFFAOYSA-N,TAU:3ce9392f8582e9f86c08f4d785df00df70a1463c2c1b0c8dca7c24504d1b0ac3,"[""CMP:XOGPDSATLSAZEK-UHFFFAOYSA-N""]",false,false
CMP:XPAQFJJCWGSXGJ-UHFFFAOYSA-N,TAU:827eab27a70bd91d5b349461ce4a89b21a74fac7babb85d72369dc1754831635,"[""CMP:XPAQFJJCWGSXGJ-UHFFFAOYSA-N""]",false,false
CMP:XPAZGLFMMUODDK-UHFFFAOYSA-N,TAU:ab423d178ef2b0084c69267252b034fb3b33f32cbf2f90cdb67164275da2775e,"[""CMP:XPAZGLFMMUODDK-UHFFFAOYSA-N""]",false,false
CMP:XPFVYQJUAUNWIW-UHFFFAOYSA-N,TAU:4917920d5afe2dc0803b44d6a4ec9eab9df1be60151818f57579b3341f52aec1,"[""CMP:XPFVYQJUAUNWIW-UHFFFAOYSA-N""]",false,false
CMP:XPJVKCRENWUEJH-UHFFFAOYSA-N,TAU:10f8b062dfee31b70517860df6f1ef85c6bbed4a1e813c31b70c27876f6a18c0,"[""CMP:XPJVKCRENWUEJH-UHFFFAOYSA-N""]",false,false
CMP:XQUXKZZNEFRCAW-UHFFFAOYSA-N,TAU:46517e62aee0b803b8aeb6574e0817cc2bd1900276877fc762fead3eb9b45620,"[""CMP:XQUXKZZNEFRCAW-UHFFFAOYSA-N""]",false,false
CMP:XRWKADIRZXTTLH-UHFFFAOYSA-N,TAU:e05206bb4a2f9b21be89e6a286b0a9acf81152e3fd81a55865cd1bd812366e3c,"[""CMP:XRWKADIRZXTTLH-UHFFFAOYSA-N""]",false,false
CMP:XSQUKJJJFZCRTK-UHFFFAOYSA-N,TAU:574548e4efdd7bc6f1fd6dc7f4160480fa0907ee51511c7e164db64e6180fb4f,"[""CMP:XSQUKJJJFZCRTK-UHFFFAOYSA-N""]",false,false
CMP:XSTXAVWGXDQKEL-UHFFFAOYSA-N,TAU:59d6181855ae24acb72a46a3a22234d7f3932dcccd2a21bc9cee43b7cf358ef5,"[""CMP:XSTXAVWGXDQKEL-UHFFFAOYSA-N""]",false,false
CMP:XTFIVUDBNACUBN-UHFFFAOYSA-N,TAU:7b8d5fa9428e5cdfe87cc99c842d0b4f86cc0ff92baa9e73911582eecb012e29,"[""CMP:XTFIVUDBNACUBN-UHFFFAOYSA-N""]",false,false
CMP:XTRDKALNCIHHNI-UHFFFAOYSA-N,TAU:caa492e9bb0fc37ef78f5ca250405bf734889159865ebdd4b4d367980c106f68,"[""CMP:XTRDKALNCIHHNI-UHFFFAOYSA-N""]",false,false
CMP:XTXFAVHDQCHWCS-UHFFFAOYSA-N,TAU:0fe7958be29e487c06f9b59ea5da98edf052e4a59ad9fbc57b67ab344774db43,"[""CMP:XTXFAVHDQCHWCS-UHFFFAOYSA-N""]",false,false
CMP:XTXRWKRVRITETP-UHFFFAOYSA-N,TAU:0f1111070b0fb3cc02059a3d12fef1f54f1d62fb48e95130a5fe9ef301beed4d,"[""CMP:XTXRWKRVRITETP-UHFFFAOYSA-N""]",false,false
CMP:XUCNUKMRBVNAPB-UHFFFAOYSA-N,TAU:729e99e6f8df418b5701e91f00b96127d4722e05003918246bb6b4ed7ef82576,"[""CMP:XUCNUKMRBVNAPB-UHFFFAOYSA-N""]",false,false
CMP:XWCDCDSDNJVCLO-UHFFFAOYSA-N,TAU:87173fb1852c68c58e8aa121ea0af5f6975e188933cc4a3ea46b403d5fa02db1,"[""CMP:XWCDCDSDNJVCLO-UHFFFAOYSA-N""]",false,false
CMP:XWIYFDMXXLINPU-WNWIJWBNSA-N,TAU:a8414317bbf9925a72bc6d39f3f266e726e21ffb5d27691cbcb6f50a5c4c7c3a,"[""CMP:XWIYFDMXXLINPU-UHFFFAOYSA-N""]",false,false
CMP:XXROGKLTLUQVRX-UHFFFAOYSA-N,TAU:aa5130f1b438b19cb8fffaf90a6645407ac68a3a83b3f113f53f06d93f09913a,"[""CMP:XXROGKLTLUQVRX-UHFFFAOYSA-N""]",false,false
CMP:XZTGINNGSQCYPR-TZSSRYMLSA-N,TAU:35669f907d019ec29cc6a613459a5e809cfaea040ddc4b9b20b21dd8f5b2b3f1,"[""CMP:XZTGINNGSQCYPR-TZSSRYMLSA-N""]",false,false
CMP:XZTGINNGSQCYPR-VTZDEGQISA-N,TAU:35669f907d019ec29cc6a613459a5e809cfaea040ddc4b9b20b21dd8f5b2b3f1,"[""CMP:XZTGINNGSQCYPR-TZSSRYMLSA-N""]",false,false
CMP:YACLQRRMGMJLJV-UHFFFAOYSA-N,TAU:4577791b550dccb5ccd72ff2fb7260bea25d57d88b9b85644f7e243d4e5eaae4,"[""CMP:YACLQRRMGMJLJV-UHFFFAOYSA-N""]",false,false
CMP:YADVRLOQIWILGX-MIWLTHJTSA-N,TAU:d3f050d73d0a6e24d3dd5b17dc23262b24ae00e68c6b2d2154603648cc4e7cd4,"[""CMP:YADVRLOQIWILGX-MIWLTHJTSA-N""]",false,false
CMP:YAHNGTQFNICUIJ-GKAPJAKFSA-N,TAU:b6448bb14fdfaf1ea26d19971c9ead6fbcb5dce521129bc8905bb2485f3af3fa,"[""CMP:YAHNGTQFNICUIJ-GKAPJAKFSA-N""]",false,false
CMP:YASYVMFAVPKPKE-UHFFFAOYSA-N,TAU:dff88ef3fea36d745cc6750b33325733a52347b2ac35c5b758a9d293bc3ffef0,"[""CMP:YASYVMFAVPKPKE-UHFFFAOYSA-N""]",false,false
CMP:YBQZXXMEJHZYMB-UHFFFAOYSA-N,TAU:b180139706775343571961179a3686bd95e2feeb86e91d1dfbe9627f0295c95c,"[""CMP:YBQZXXMEJHZYMB-UHFFFAOYSA-N""]",false,false
CMP:YCIMNLLNPGFGHC-UHFFFAOYSA-N,TAU:d6044096af0493cf06b8b5fdaa8c090bb98ba46af75026c46d7fe4acef4715bb,"[""CMP:YCIMNLLNPGFGHC-UHFFFAOYSA-N""]",false,false
CMP:YCLUIPQDHHPDJJ-UHFFFAOYSA-N,TAU:e1575f9722c1244dd301c41c9be1f473811632fb608ab66b9133199ec7ccd8a6,"[""CMP:YCLUIPQDHHPDJJ-UHFFFAOYSA-N""]",false,false
CMP:YCMLQMDWSXFTIF-UHFFFAOYSA-N,TAU:1da854b3da1e89fa74b38a21818dfc4cf9c841592f3a924443b29611ecafe1d2,"[""CMP:YCMLQMDWSXFTIF-UHFFFAOYSA-N""]",false,false
CMP:YCOXTKKNXUZSKD-UHFFFAOYSA-N,TAU:efbf1bd3f7eb5b955415d07af4407aa411d316c5ba8b113a6e8d3c4c98feccb9,"[""CMP:YCOXTKKNXUZSKD-UHFFFAOYSA-N""]",false,false
CMP:YEBAWWHAYLCCGQ-SSDOTTSWSA-N,TAU:58c9b7b4dc3bdc97c3bd150eb0b3ce6b9ccef17b366fc813a58da6e0ed3300ad,"[""CMP:YEBAWWHAYLCCGQ-SSDOTTSWSA-N""]",false,false
CMP:YEJRWHAVMIAJKC-UHFFFAOYSA-N,TAU:b2a02ad4ea5295cb11e1032a0e4be96b7b484b142853af9cd02b415d82b4bc9a,"[""CMP:YEJRWHAVMIAJKC-UHFFFAOYSA-N""]",false,false
CMP:YFCDLVPYFMHRQZ-UHFFFAOYSA-N,TAU:e95d4293f7d53ed14a57cd3ff29bc1cf137bde78c6ebf2b90aa51eec4e46b9b6,"[""CMP:YFCDLVPYFMHRQZ-UHFFFAOYSA-N""]",false,false
CMP:YFHYNLHGFKXAIQ-UHFFFAOYSA-N,TAU:22999d0c2ffc70b04009f33bfdb4bab68bd072fb2703ed85a5a81612336dcce1,"[""CMP:YFHYNLHGFKXAIQ-UHFFFAOYSA-N""]",false,false
CMP:YGCFIWIQZPHFLU-UHFFFAOYSA-N,TAU:ebcfec7ca31af9da1eef5c1fbbd53333047c3443c3b4a52e57377cb31bd3c313,"[""CMP:YGCFIWIQZPHFLU-UHFFFAOYSA-N""]",false,false
CMP:YGGSSUISOYLCBF-UHFFFAOYSA-N,TAU:dcb7c8b4052a29037fb1479b9e2fcde876e713eeaf90a6cb811f966c16483376,"[""CMP:YGGSSUISOYLCBF-UHFFFAOYSA-N""]",false,false
CMP:YGJHZCLPZAZIHH-UHFFFAOYSA-N,TAU:da2ee699dc10dec3f8e17ce4e28e6030d8e3066d2a30e3df17bc6c4435b18dec,"[""CMP:YGJHZCLPZAZIHH-UHFFFAOYSA-N""]",false,false
CMP:YGNXYFLJZILPEK-UHFFFAOYSA-N,TAU:2443d4c47500099fe71758237c72ba8147087a6f3a9d441df5702e230edeb7b1,"[""CMP:YGNXYFLJZILPEK-UHFFFAOYSA-N""]",false,false
CMP:YHILKALTPHRGSY-UHFFFAOYSA-N,TAU:45488c918a9af7e4ccd0b856ba99150026ebf3c826f0e88e2754eb9d21ad564d,"[""CMP:YHILKALTPHRGSY-UHFFFAOYSA-N""]",false,false
CMP:YHOZMWRNWDWYKJ-UHFFFAOYSA-N,TAU:ca2039f624bf793987233725c9ed5efbbde1fa103b38f9a2bd63feafd6f0f783,"[""CMP:YHOZMWRNWDWYKJ-UHFFFAOYSA-N""]",false,false
CMP:YIIMEMSDCNDGTB-UHFFFAOYSA-N,TAU:24c35b98fe146aef2a68032a5e8a3ef981acc810bc4649709ec76e73c9c290d3,"[""CMP:YIIMEMSDCNDGTB-UHFFFAOYSA-N""]",false,false
CMP:YIVXMZJTEQBPQO-UHFFFAOYSA-N,TAU:ec1c682ef124495da9551f0d9da4f48fd84a5d2f2098edfbe214dfb14ae4e982,"[""CMP:YIVXMZJTEQBPQO-UHFFFAOYSA-N""]",false,false
CMP:YIWUKEYIRIRTPP-UHFFFAOYSA-N,TAU:69116bef4645b8d67cd2cec7b613ea7a3b2cc0cb36399805a4f98929a49252d0,"[""CMP:YIWUKEYIRIRTPP-UHFFFAOYSA-N""]",false,false
CMP:YJBYRYVLFAUXBJ-HFTRVMKXSA-N,TAU:97b00ebd01aa338290cbec9496e8439979b851a16d288b7eeb072767458ae4b9,"[""CMP:YJBYRYVLFAUXBJ-HFTRVMKXSA-N""]",false,false
CMP:YJZOIBYRKVITQF-BYYJOMOJSA-N,TAU:964438ccc27849e9684c4f60b8f3e22547361d6865e10b6f0b2190de7bed2336,"[""CMP:YJZOIBYRKVITQF-BYYJOMOJSA-N""]",false,false
CMP:YKFRAOGHWKADFJ-UHFFFAOYSA-N,TAU:a82ffc75e025367b5813bfc8bef32d211a0afa485a8ff615b2f69a9bddd3823f,"[""CMP:YKFRAOGHWKADFJ-UHFFFAOYSA-N""]",false,false
CMP:YKPUWZUDDOIDPM-SOFGYWHQSA-N,TAU:673e5cb95d9ad69132029b6bc548f7c0c997c710a21dba406f8a410e94b39e38,"[""CMP:YKPUWZUDDOIDPM-SOFGYWHQSA-N""]",false,false
CMP:YLFBFPXKTIQSSY-UHFFFAOYSA-N,TAU:9b3fd1d78a66f83af4386a19b5ae0dcb1c16276db78b60df8630a422ace5f5b2,"[""CMP:YLFBFPXKTIQSSY-UHFFFAOYSA-N""]",false,false
CMP:YLKFDHTUAUWZPQ-UHFFFAOYSA-N,TAU:08c6ce441be6a883ee207303a88294a93ca93a97c0b543c2b9ffb292a2ca9e78,"[""CMP:YLKFDHTUAUWZPQ-UHFFFAOYSA-N""]",false,false
CMP:YLQBMQCUIZJEEH-UHFFFAOYSA-N,TAU:39d2b6272e06abeff6444dcfbde680514f1577849516c3e373dbe4cd7a22b85d,"[""CMP:YLQBMQCUIZJEEH-UHFFFAOYSA-N""]",false,false
CMP:YMWUJEATGCHHMB-UHFFFAOYSA-N,TAU:a910e51b8ef4ac4d666448ee01498b8eb2f2be869d162bd731b186354d9d154f,"[""CMP:YMWUJEATGCHHMB-UHFFFAOYSA-N""]",false,false
CMP:YNEVBPNZHBAYOA-UHFFFAOYSA-N,TAU:a0f41378ea956978a0a5ca7882d59997eb4741abac9d5269114a556ade355a86,"[""CMP:YNEVBPNZHBAYOA-UHFFFAOYSA-N""]",false,false
CMP:YNJBWRMUSHSURL-UHFFFAOYSA-N,TAU:caafd6ba967acba73e376d3303699b04ea050670bb6560e3f82e15bae668f2f3,"[""CMP:YNJBWRMUSHSURL-UHFFFAOYSA-N""]",false,false
CMP:YNPNZTXNASCQKK-UHFFFAOYSA-N,TAU:880b565cf2c08f8a61fa55ea5b83ac1b50511d87d09e33a960a0fbd4e370abf1,"[""CMP:YNPNZTXNASCQKK-UHFFFAOYSA-N""]",false,false
CMP:YNQLUTRBYVCPMQ-UHFFFAOYSA-N,TAU:3ed8c64f28bc36d6a77c5a8d5e1daad9a343ef2c9d5a15b34c4e126f909f7d53,"[""CMP:YNQLUTRBYVCPMQ-UHFFFAOYSA-N""]",false,false
CMP:YNVGQYHLRCDXFQ-XGXHKTLJSA-N,TAU:b8cf4f9c47dc6759d66f9c513158c16c10416d7d9e768ce2924f09e28c179ad7,"[""CMP:YNVGQYHLRCDXFQ-XGXHKTLJSA-N""]",false,false
CMP:YQUVCSBJEUQKSH-UHFFFAOYSA-N,TAU:c208adb38d658e4091018cba6bea8e3660403af6d35040443f894ecd67c9d84a,"[""CMP:YQUVCSBJEUQKSH-UHFFFAOYSA-N""]",false,false
