compound_id,dataset_role,clear_positive_count,clear_negative_count,record_keys_json,review_status,decision,resolved_label,resolution_reason
CMP:ARSRBNBHOADGJU-UHFFFAOYSA-N,external,48,2,"[""REC:092eeafcb2cac8e3aa12831b04db545d724c7f70a945013eb45c46d469a61084"",""REC:0e77c0d57328d554d2b30a0c155ebd7a0da2beec7d35baaac2a3ce11181c4fb1"",""REC:13a5ad6aecb11aa371b1b77cae9330251b58df2c4ccb5104e16b5c44f38d0f23"",""REC:1bf40b9c5d89b8921ae4ebcc83db7ce5b2a5526dc8d3a47f4052d445c9a762b8"",""REC:1f471ad9b7157e5d3e61fd7ab994c979fcf35b94a8ac70c7905e0c874344a357"",""REC:241d12abf64d01a15755d1d6953a0ed0fa0bff522c2d459a6b64896484b515ef"",""REC:25d089d1de725d8355af7f6753fabf99a00a5b5c835b38b46d1cccd92e2bcb66"",""REC:318e0be0b48f60057ba248995702500f49171ba98d72d8423b939292203240aa"",""REC:389071316a0808c6bf07e4df6467b3d3eca7c78d83519c492c4589386ec0df40"",""REC:38950d46810a0d440594f7f3232682b2fdcd7f821259ee1b0c44e23234f4e541"",""REC:399eae30b2976173b3c310f746c35264dee049f3706ff27bdbe07679f02f01ec"",""REC:3cebe4c7c1bea7688275a59c37991fe47c51523c6e4eb1b9ac8b4d39ab390eba"",""REC:3fc8d1644a3fba0260f3cd6d611e3d9cfd81becca76147c6a664193698907580"",""REC:4162a78d0803b5b7202379383849af5b74cd6e16bfe14e7afb2e0d24b0d2e732"",""REC:438b45d44c22fd73732024dc8b107ba2a8c33ba4e56b67c89659eaa7c691864f"",""REC:465fe91b76931efa28da59018cccb68c929ff1a70aa9427f3fa69bb2aa6f3c76"",""REC:5c76fd362ad779f2fb2ff1336e7ad148f9811afe94acea91d71fd5c84e89cb0a"",""REC:5ee1a645864d82ed95773928f2ad2628d57a0c9f14a884e168108a3bd1928395"",""REC:5f3e9958fa91e4fa8dd35b921ede801e98d228f1376c5c3f665cd799eaef23f6"",""REC:68a2890d8181b6d3deb72f46c217d8859a875594c6ac242e99617285bdc8f6aa"",""REC:6cf84427c5346fc6b9e09348c88bc8c07b716854cfca7ff832cd6f2e260b4cea"",""REC:6d3ba9a425984c6eaf8a29d98050131abe4013d4c29c9b12cab2c69bacf83bb2"",""REC:6fa2edb1aa382088a4ff043e4dd390474953b468368a2601c2d977ee2c7cfdcd"",""REC:71997275d965e67877d33bb5a719649199881b9afb39692889cacbd1f8ad52e9"",""REC:73dc09246149d3ae0009e9b79946d589a46eb31309691ab537fab7ae374c47b2"",""REC:78204c2615c8d10900f94b9d67434dca2af3301ab1df0426f157eddc04c76ed9"",""REC:83b8ffe837aee50793acb6769b8155aa036c53a37293188ebae6b50fd729899a"",""REC:848ce2845ba9b787e6ebbda37050980ea98321a92651ab82820c7d2ef04d14f7"",""REC:88e3418cd1e8718a465bd3b69beea4c165f1e16e9fe1e2c9c6da9867af3a4cd1"",""REC:91bf4d5aaa5a9f2af3c57957d2e327c40d52e21660d0a83c009ef505b92ea0e9"",""REC:96867d16aeb003b3084a249f8a4f4acbe2d8ef9164724892045692ce6a758b19"",""REC:a7921a6f1df72b205b358ed2148e7eb40585d10995298391025d84a3a285c158"",""REC:a8ea8bc99b025be98ef840bb77d7b0aa4ffac81b0d0f477903e2c6baa9c1a9af"",""REC:aee2db9b420bdb7d5a9c73212828ccb36ae2963a05099588280b8bcc9741796f"",""REC:bb540f199ce04fac3b68335be3ae3f5dd4803b7f3c3b60df3fcaf6e9bfd7b93c"",""REC:bc3b251e96453722b608ed96e410e6b78baf916d3d756d49cb3e8aff232705e8"",""REC:c26f9b42d1fbc4a752a9ca92aa4c418bf2908d9b135e1cd92da98582212d13a0"",""REC:c7e29de29cbe2efd6a9cc12ff58c72a732a8f9db63df915a84e4418bccba20ad"",""REC:ccc693148935977ba8ee9a384bd025899701cca2db0eb865a14604bf2b40947e"",""REC:cd48d185693e77fb74727755a9e56e4763e6a69c3387a1858ce540c4f97acdce"",""REC:d1b782a413c78c36e281b580216335ae5b92852c7cd7d920a0f0e01526727d40"",""REC:d938c12a5ad6b026f4e5fb6018a73b11b5dc11d094a6da8c48a7b2462e8be6dd"",""REC:dd9ea7fcee41ff34940c0d9c160cc3640bcb2ee2cdcdf1d64a8dcc02a7ae321a"",""REC:e967adfd7401a95057c27e8ab90394536e4c339f337bf58c59d023521b29b4e8"",""REC:eb4bfb7bad4ea7b2f56ae4f576352abefaf32aaa1f9565b4873c12e29d0b85a7"",""REC:edd91835bb3008d7a9e839b40fdbe98ceba48979dd2418cc324561a5c655a5b1"",""REC:f4ed9b82197fb9f7724419bd512a3a4421bd4cc24419297caa17739f415a9451"",""REC:f6a7a1f9389056f3571b6386a0c6279b6edc529925b054cc5b37cc418c07df1c"",""REC:f7dc7d70ffa979bab16bac4002ad24439a1b87e20989e0be6de7327bb2633604"",""REC:f97ce270ff2b6161c6ef9dee71f65a52f5996160e8a4b9101a0554b842899f29"",""REC:fb8fc71dca1bae5abbd4c2e2d6c35b17e4496c7ca0abbc7fb1507dc5dff04caf"",""REC:fbe790e07d7ef2eb778cc5e427576e03f2973374c508119806a9a44225ca2700"",""REC:fd861bd6d2f2f2581e353edc07af7fa4eab072418af209d39a073337920b13a9"",""REC:ffe5e966caee2e37f76d7d417a34e5a5be770fdb7acb91f9f2b303c0beb4bc13""]",automatic_resolved,assign_positive,1,明确阳性记录数更多且差值大于 10，按规则标记为阳性
CMP:ARZWATDYIYAUTA-UHFFFAOYSA-N,external,12,9,"[""REC:094689aeb6702ca8b943a4636e4bcdd6dd6f39a3dd94415337b855f8942e8dd9"",""REC:213cba7eb3bfec2d542a0aaba6ebb0d4317f38c80435d6cdddd935ca8a96b30b"",""REC:254398c8e1a70871b959fb9f146d867c209cdc7b03c2628c33061398aaebcb1b"",""REC:271681f0b344a4f2819847307c068d49b0380595984fb69c0395f6553046ad44"",""REC:2aedde22bd58b580eadaf413d9f0b68637b059dfea41a002b1162a6bea469881"",""REC:446f64606f2855df50de5fdd11a9e31a9d2b2474d9a3b0786aef6878c95a2be4"",""REC:4e5178a0a86c560d3855c5e21cb8ea417b391293d16b90344891de4c567f970f"",""REC:4f4b9ffc71d3602e9bdf6f0c8761c47e11a1e0287385c16f332c28006f13fe7d"",""REC:548a85c675e6586459b19c7bbf305d8dddd88ee964b67ed3616adb3b7b79865d"",""REC:58817c876436c0fbe57a1cb58e9d5c45034f9f7f048d0cfa059f705d9b0e84dc"",""REC:65ca60a6d29ba60612464b2269be8312a5c3f539161c1f9a07e6ebc4568d42cc"",""REC:70fee0afa3883abbb7740d13058cd348e64903902fd8d16aa55e7a85a2495517"",""REC:7b69d845783bc991411376b72eae7f94dd7ee1c426f017b73933b14585b48240"",""REC:8a652d31ac1d29fc2d3ffcb4016d24a7608223658126027e598a3f0cb49ee2b0"",""REC:98e0e1b053db614e75791b7c3c1ba39918723c59453013fc8d048e86570c7e55"",""REC:a0137fecbc4b20ae78a5fd1ea4416af5eeaa7a21affd7ca42f7b7ce2d402f51a"",""REC:aafe521974b767bf94df181de8a4c93454e7b887a73eae1720c416870c98138e"",""REC:b0f5eff17ff9012770f112efb7a732ec6455773ba8c4f3ff0966da73a2be945a"",""REC:b1252a08151ad82c36b2c79e47bec5cd27f6726f3d3c03ca953b6a1a09fcab56"",""REC:b41b37a94225dfb31c4d391745d54fdb49a593fc6878c89a6908a851a33d785d"",""REC:b445f8233135b1bb542cb0a5d39f774ec79fd30d53d8885c2c3b58e797f50ac5"",""REC:be1739f96984fec701006514abf01eac51ba52e5d78e0b5620e9040002fc0c2c"",""REC:ca5e0f1af2ed2c17c5f16ffb6010f359669e223316f3300520701a9be3a77f89"",""REC:d154fd725623e3d84095a4c27ef730b758805d5de397a802df10f368c378db47"",""REC:db080b04011ec0af5b20988b8a192ca74ca71654341637c753ab9e04a41395e1""]",automatic_exclude,exclude_count_margin_le_10,,明确阳性与明确阴性记录数差绝对值不超过 10，按规则排除
CMP:ATTZFSUZZUNHBP-UHFFFAOYSA-N,development,1,3,"[""REC:01f3f597a68621f1939da7984f958cd341a0a171beed04f0a476059b864729be"",""REC:03bd022049817ed2a3c7f7db25e5f7ef4b177c583eb88c0a241fd15242317e10"",""REC:07d3d17be1b2d6daa3bb21e1e09498f58f554695a24451bd82c0a9515a812855"",""REC:0b61854a733198ede8d61c0edf9835c744fb204b485b0b7986e5fa701882326d"",""REC:0bf7f553f4f536c37fa28470c25791586dc884a4eb2e1261dd8f2d17c25ce96d"",""REC:1b5f0f4db9fc8e74f044ce1fd7dd71d7b984b66f9182e7902753bac28c3b05ee"",""REC:2b5720a3d0dc5a45f6a368f8f923ab32d75d570c1681a875f0a553babf124859"",""REC:31257731a4e5792b3071e6775836d30339f897ab6c50667b5c33a1193bed4f38"",""REC:324baf025503010b685433a0a66a4761cdcd697168980920c44064183d1e6c67"",""REC:360c3f9101d58eb8ddcc3c5df9a26b427f7f7037a7cc07abc2c83606c8855105"",""REC:66e8ce41c48f226211c5d1919fa9d6240d8c0fa4684be94ca97c8aa0e9dce2cc"",""REC:72ece70450de890afaa31b862eb359dae3c7b325653a6e6ec894cc6134c3478a"",""REC:8e0cfb75123e93c1c69b96b8164a90eeb77d49dd78a53e6fda8f139d52e56f6e"",""REC:99eee195fe4e4b1bca1c59161abd10373611f1e7fa42e7be4b6826959ce76711"",""REC:a22f88076a4bd57b83d4a0dd0418d89d99bd29fde26f49d22c5c770bfda56074"",""REC:a31671bc9d19c0909199e0c4e5a260c18fc68faa37cdae0601de9dbad3461bb3"",""REC:a63393ca483ef7f10903fa889d33ccf46c93b77731bbe15463ca6ee37a2b284a"",""REC:ab9d1d75167722e9163968bff09f8d6e249d98cf2d4b5427b18751797e727ad1"",""REC:b9a89550cdf75cbb0a0673a2ac9dc52079a1c75a298bf0c2d36d1b4b4358015a"",""REC:c3df8f914cabaf7f781824e5651f9b2b4b7fb9b7d9e34651312745e58cceea9b"",""REC:c4b66832fdb2a9013bd07ce9dcfd3c0c4404c1659373aea4707f8ac3f9b5e68f"",""REC:db2eb030e77af1722845ddb225797f09099a3927e2f574a65f2c72919e72580b"",""REC:e8a83538eaeb96107f1f209187bb360bd3ef2e7514fa233eaf80a79214ec4f19"",""REC:fe165f64d4b84696f7a964379c9ce872a2194594d75661131a3da00f674f4600""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:ATTZFSUZZUNHBP-UHFFFAOYSA-N,external,1,3,"[""REC:0822b026cf5567cd132230bcc5e1d20d962795e4985b8a79256ae9f064c0418e"",""REC:18e990896e39b7eaa769fa91b945bd4f45be729d2543ff05b0931df3bd19c58b"",""REC:245d0642c44a387659d67f06c9a5eedc5539c2693896cdf5a0789d72776ec73a"",""REC:40aeed44caf95c365c5ad88585123b26972b137a294fa2495cd8926cb9599dcc""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:AVKHCKXGKPAGEI-UHFFFAOYSA-N,development,2,3,"[""REC:4cd55eb41b84676d0bb0215ff9b6a5bc1f9073119ecdc1516588bd0d539bdc97"",""REC:4fd8369e6777efcd127125f05ffbc69ca0c3e4069b380bab1475d7a2f82dd66b"",""REC:6f3af879044b594c63c1ee3ff95f2e7e8495eae55fc789c50427ed80864df2db"",""REC:700b50de1cc2f601e5da2afca8004646adf5c3b4caa5229e71e6f2f01fbc38ca"",""REC:7b0a4bf6b133aba7eef3cf5b95228030fe25144c55d0edf0e02abb2fdd686f7b"",""REC:8a1717e3fd08a138fba8c0fed62ac4f1cc36119b94dc308dd5fbb7b170aed958"",""REC:95cfa20ce51132701f538b4fd2537b805e88f62ff046f605c5d8f1dd4ad1ae41"",""REC:a269c507d9275a86193f5ab59147628d2c6130f258ca37f83de936a86f808df3"",""REC:c2ec361a9af78eb5f404a6b8bf5b86f5859e63a6b47d921484051245e5affcc4""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:AWMVMTVKBNGEAK-UHFFFAOYSA-N,external,8,3,"[""REC:15bd723c4ef6ff0bebd0dfa7c0a092a602403fe0bf43609c56f64a1301560b1c"",""REC:219fff11259e5fed989fc4f4140e1ff6c601b95a6120d4a1ccb17acacf5c6d2b"",""REC:2605d0f43099c4c0edd8387bceb30c8576b6e0c7633a729f760a5206a8066de9"",""REC:562651cc343338324f45bd90ea4da86c2ed912e6fc5620e19e8e1a4813119fc9"",""REC:61bf94c9f4ca911e61a8340c425241d8ecd06a909324396daa1c74ebca26f3f8"",""REC:6cf75c25c02908a9c4778faf2dce794c502cffea679770dfe5b0c4381cce78f5"",""REC:80ac8fb9b1dc824554da476cca97d9f7efe812add7f932b9d3a94040d65149e7"",""REC:c01aa9b27b511faa533b74897f5744aada446f2282fdbed81f4e32fc4c2380d0"",""REC:cbdc62154a6306b24f300fe8c478cc56e5139a7623bc9dada7364e0189971c34"",""REC:cfb5d0383118c7df518959968f220dd2f97e8703b59446a9f75ae67534e369ec"",""REC:dcf96be20be8a2ae9587b546704232a45db386856a179b254f1485f70cec8ecc""]",automatic_exclude,exclude_count_margin_le_10,,明确阳性与明确阴性记录数差绝对值不超过 10，按规则排除
CMP:AWYFNIZYMPNGAI-UHFFFAOYSA-N,development,2,52,"[""REC:020149df828d110a2d30c31495cb7e34ff8d8f651417931073b921280c69467a"",""REC:0311f5b4fef646d165005c366b57886fb8dc65f9784da183b191bf3eb5e47e32"",""REC:05562be4884709fa14a283a4a596bbb8f454e42846a1c081dd6c8c19890fa88a"",""REC:0ec2e9314d174e088ce14cc77e75515736e203fdbcf3e706c684548f95fefe0e"",""REC:0f03ce60aa57057f7ed83017cecdabed160764421b1c08f9cf7013d68930d8e8"",""REC:13e13fb50d1b7e55166fcd8518ce6c99ac5a47a8d47f89ef8cd540f1e6bd239a"",""REC:1859ae0723978e6af8908041745e87441788494de6e93e1e80781afa8d5f43c9"",""REC:1b416983464996c7c571c67e8986b1adfde33dc2b016cb10ec0ecd0b59c56172"",""REC:1f2d4d9e45b3b3d12fcc05385bdd2a6d6746fb7d6dece2d4ad35a8bce90f21d1"",""REC:206a97451060a06970095134ed5fd2b74b02dd8562e2f22a153f4422b492f06b"",""REC:230bacacdac36784d4ffb018280808d9c7baae4312fbdb4f8a8ca079999abace"",""REC:23c356208294e3c16d6f35fcdf9e0ada097a0238088563d2adf51d780c335373"",""REC:2f35e8196eb6b746bf6a97af4ac52b9ac9c7b96319a92091ed6647bf1728a255"",""REC:367513b5c90c474fe5d8e943d11ecada31b9175f11374f437fc6c75c8a5a70f7"",""REC:36caaec468720b22372dec2ec085ff0e7734142fc130d593466110db1a0d51fa"",""REC:3b39534bcc18ca55f214f6a416e111ebe4263bfae27f2adb3cc452f0b5212199"",""REC:3d50889b0c0f625b036c0221eb256026565014a327d07532640046de2622c935"",""REC:4223e62150df93b05b7e7a0ff722febf23d2e41ab807174a7e7f16dc91912070"",""REC:46033190275c72b9f287187e03d5a7c9337f66fc38b54430f63ddfe1808d441f"",""REC:4e138aa4cd985dd48d46e14b42f0cf98638b428848b22a13c6d8bd1586d3d8a5"",""REC:4f3bfbc58f3605040227df71532255a5515432185b67f5d3442a17ff7c4c433b"",""REC:518ca76c0eb86d3603688ceb93fbe208f0e45401e5f8afd0cd2c2a1ee59cb5bd"",""REC:5554383030cac6e3725efd7650102840f442a3bc5e3be7a79b55a7cac669596a"",""REC:584c66da8e382694f68c8cdd361d150fc49e22969adb27451d6277d510fdb8a8"",""REC:5ac666c7ed90649b8ac9841e49d91e33f8abdf355856ed56ed6157d9db8dec7f"",""REC:5d1ee19c5b54a9d072ce5e667c530798cd7962c8fc0dc89539c158c27ccfd113"",""REC:7035f2f38fb6f8aa0ac27e6a0a70c584cc33f2e40e4969694833fa796ea384ea"",""REC:7c6fdf0428dd879848480b822a2d2320ab0c072702ccdad44daf48ed35c3819e"",""REC:7e1ee2eb9b020b70b2a3881cee79c20e3e120fa93517c1893bea4149cb6e3df8"",""REC:7f00575f57f784b7d26c96be8bee56516272b062eb9fb979f759e639fe76fee7"",""REC:8902ae210857c176b5e98a0ef10490eafe93cbc9421a9604d7d9af620b193259"",""REC:8a567292a447a26b6a937233f6be56011cc423d8ee5cc1c164e00c1e8327d8e6"",""REC:9111bbd8ab04564c32d2acfbb0908e178e7a4aa297f281f8c9a7aa54120fc15b"",""REC:975057b5373365af3000b22009881c6fa4c360109c94162c5d99bd05b5793e2d"",""REC:9c34990a5d0ce1c6d3cd8db9faa7315a6288993cfbf14779a908c2a5e19f1c8f"",""REC:9cfe59cd33496a715e531275faccb252c3fea51d4f3c4cbfc770b6d1ec616044"",""REC:9ff5a216ee1428be482ccac3889c2e33477acd50c225197f97c461976a04b105"",""REC:a00dd378b6f28a0c670121952e61f0aaa788ffdf2e905ef795d6b02ccd205c05"",""REC:a3fd76a4f31316ed979cbf175159ff5a7099d7658dd332a3ccb8bf2f1890dc8c"",""REC:a78a581b1f9d96a856b19f8f055b8a1532a0c38097a944d518f67215f7caa6d8"",""REC:a88ea4d400ffe957fae6422487ed16b6da890f0f7d2ac136896cfb67bbeacd0c"",""REC:b3113a1a32dc3be037c495b74ef074378eadeb49f82fb7761e25794d75bcd22c"",""REC:b44ca1fcc4251ab836bb09523a99d86f38eaea916c10e38c457e1fde458ab0d8"",""REC:b5724945efaefa5343ca536cb2283a8b72a77dd7494c809df4caf7dc4bb7d693"",""REC:b7e80cfc2bb9b6d324463b62bc69533aa64c498cd159b40dc553cb841f67bad2"",""REC:c5a14136c4275d75cfd0dfb709d40cdfd76229e956942e93283ac4b742c4c5f4"",""REC:ce9beb04edc8c1c90fa7c25e168fe0c2ef7d5a6e9ef78096813de6aaa066089c"",""REC:cfe698cd9f409ab233c48f54fa1f2eaead191c8193f18ad9936f81de207deaef"",""REC:d21bd083639d356dd95f66e1460551d4859f622e890f70797e89a3231e20b881"",""REC:d454b80808d28bf046905604a9b8d47f17ddce96e1bad0950cbea986bb9f06a3"",""REC:d65ac2f725e2501b6a60970a20e63e16577defeb210357c7da3b30d7986a3630"",""REC:d8d527464996b36dcce804a7881e88e3e64a154c7a0000f1f987b6243ffa02f7"",""REC:de2d5140f5701027fd45ea2acee29186677126853d462a1d6dcb206cc9da3845"",""REC:e14c9ad11b160d958cb012f240ea8654bf1a6cc644b4cc214ce08fb85ba67a10"",""REC:e66391d97d8c14d8ff60bd4a08bd307dcf431243b6336d7d326955c91d40744e"",""REC:e89a982c82ba8a2a3610a2c2747327fdecf3401757b18c364b6b06f68a24dac9"",""REC:ed35347f46cdd9b795635d7301af8312a6ebd453219c373706a19e720c83e343"",""REC:ee1683d7a8bf5d169c545e64510824905bb3405b6ad5a6b0b0f85cbe75672547""]",automatic_resolved,assign_negative,0,明确阴性记录数更多且差值大于 10，按规则标记为阴性
CMP:BABMCXWQNSQAOC-UHFFFAOYSA-M,development,4,24,"[""REC:067f72771d5cb4fece6897545c620570959c2d8e449faca5e46358cef4e63064"",""REC:12e020928fa7d7c6df3869ae3a750d7a49db39ed487cda575349ebe5c93d58f9"",""REC:161d0854e4ee864fc4820ba9b946d3261f5c038a65533eee9b4415aa1a115aaf"",""REC:287414ad27232ff6ae7dc016cc6710899688f780301e3ab1339df7083cba4f3f"",""REC:2be7eb0ecfb707ceb568a710aebb340ad2f7b8bec6048e5fe93d98f6d4a3c053"",""REC:3326d1c259b95ea2a03935310e62aa94ede37f9e7e2b1049157d7f0b30cb01ae"",""REC:33cdee19088f83e4766b1f51e2a82895e4aa2de062184a003d6f21f1940d5af1"",""REC:3f3329f4d02c9dc212824554a8b1d8622d75c301d9054b4ae888a3a73785ce5c"",""REC:3fd7d8f7e5546c36ef54938b0920d46e09f4dc4b6f796b788a48e19673f74718"",""REC:41d0dbfc1a7a69cc293ca3b19d0f1b4f92387bb0ab88511a17f79baa8af43513"",""REC:45671fc4ce4c53df46e14266b486e86d369a5e6b45f2d99185e2def75c52340c"",""REC:4d250c4c918b190e61e4ef048587f56c809c653e77ad95bbaff96cb10878c775"",""REC:5dab604ff2daf8f529d5535dc86b53aac7e89e4a0f8f6a8666061ce1077e05f9"",""REC:6e3a9c43901f3beaa28bc3bde1eb55dcf2aac435328377fb0b1be5b6b8d974b7"",""REC:6e681ef8bd4990d17255a70e507f3f38566584fd8d78736a4e31cb322e861730"",""REC:79881d09c6d16c8a0ff49269252069dd85d99e0b30fe68d4cabb465114a1e951"",""REC:7c610c1b1964b7b167feca393bb72ebdc4e7a78fb19baf918cf3ee9686ec740a"",""REC:7ca81506d59501dc5266408aa7a058f68d4a4ee3943d8be9dfc3431d613f7a48"",""REC:80c08e6dd9ed619fded1ba82a886d42a6fd89b6c4d25b198bb780a0ebaf9cb7e"",""REC:88437c027d4b13c7eeeefbebcc1ff233053cf447845ae866d3bd5b2e71a89424"",""REC:8fe9691aa73faf01e5f17e04f9387c545c35ff6d77fcb1214963ebb287edf9f9"",""REC:93c7ee571bb138d0a25b3100b3c053ba04de3a54e658393b5315862f505bb5c7"",""REC:96c17bda49d4a5b6a6cf24b8803650cdf473f0653c8bfb47e0c907e5619e05cf"",""REC:9c3cabe9e6a4f67be17bd2b700e064992e14b53ca1fac97e8c38bf4e12bbc716"",""REC:a65867cf916fa3ae8411e27717c6eb36d61ee067c1bf50086bdad3d54aa8b772"",""REC:aa0a29ea01fb42e7a880eafe533a5e804efea8438b5374052c36605629e376ef"",""REC:abcec6337a1d9cd26f952743949ccf7030adeaec96fad4c9c3e8ff4a50ca1049"",""REC:b12de5fa4c52eac78bb9853858fc74699f5f8e24f62d9c6b2336efa2c511b12c"",""REC:bf967e339ca11aadd5fd58f8d2aa79d0f2ccf945e2cbcc5c9015711cca7e8c98"",""REC:c00d10a6bf9e9e6e0fa6c2442141338a1f144d5910be4e8d8ca1ecc5aee258fd"",""REC:c717baf6694326486ef2c7603d843e6d10c7a6d2dcbe12718aeaf010397c2e62"",""REC:ca2194066ae5e69661f75d3dc41e3b27bee62541f6c17b951ce7b4793fa31376"",""REC:cda0ccba4a13f9610bc3dcb6fad6c370c403069e7706ee1674c633d86a80bc63"",""REC:d1bf6854da957eca8fdf6d2022ba7221da21394c21ee6b21f200ebfed20b7544"",""REC:e86df364fc662d4250d3c742e1f38ceda2510fe5da495e458c83b1456d50f3af"",""REC:e94ed693c94c8f68ad474dcc48cf7e5cc77e7550f67815dd9bd2e9ef80a1b594"",""REC:ea39097d14d164d2ae580e5371643d11a2699b51605518be22dc6288aca39a32"",""REC:f870404dbaac1d71218a8ee753adf88af059150674d55cd45afffd604477159d"",""REC:f933ca543bf73ac452c10fedc7b691b92a22c9038e643c387fc574648174e5f3"",""REC:ff718e3de600ca8a66cf719596ed04323cfb6a1a10cc00f11e67c566fb600ced"",""REC:ff9be13d3d62d33e8095ed34fd94ab0a951b5d22867cdb20aa592db835af8f51""]",automatic_resolved,assign_negative,0,明确阴性记录数更多且差值大于 10，按规则标记为阴性
CMP:BABMCXWQNSQAOC-UHFFFAOYSA-M,external,4,8,"[""REC:0573a90d1d485ca716ab90c63d0d4e78738e17ad6b64b2b604a90e1b402aa7f3"",""REC:3ad0894633001b740e22050f03ef34af8eb7ee9cb94222859a2b13ec1817c256"",""REC:3cca9ec5611f4c67de8b7d657a650c8d3d5cc396d81585d2fb489137c66472a1"",""REC:4c8b93e7279fa59e88ebde5a18b4765984a94a645abd6705e616b482186d3558"",""REC:5237f718c9269060a3a764e2b8e54d69e137f4831b79042a2c5fc51457ec9719"",""REC:62e2839f65c8b3f49476ada69b61bba2cba75331b33631db2dc931d3d4d65d20"",""REC:66ad7ed2cb4d8b4c5a7a311551bcf822f49989e2e40578cc46c85d5e96965594"",""REC:98cb729e2d8dc8a3bf8525a6cdb21978d6e1810b3894db4460b51acbd875ddb2"",""REC:9f0d673dcbfc60dbaf2ec5146e8d895d016d3115e63a956738e376bff5489049"",""REC:b02c678428aebc9b501e2d4f1ab9aab1f8cedf3822ed09f162fcfb5627939168"",""REC:eb155306f18203a3b353d942ccb9ef229a724cb520fa84ded9dc396227246ce2"",""REC:faaeb92fe760715b246b9a223fdfe589dcac06787f2128ee54be3999da324fbd""]",automatic_exclude,exclude_count_margin_le_10,,明确阳性与明确阴性记录数差绝对值不超过 10，按规则排除
CMP:BAFKRPOFIYPKBQ-UHFFFAOYSA-N,external,4,2,"[""REC:0a6fd6475ecf27780775523fa0f7e373a3533cfa33397a70ec598026504205b7"",""REC:291bef0530f8b9392c99d9c4076f48aaa377c513f7bb910d697ea8386e8a26e1"",""REC:4197e424e73cf9167d70d8dcc7a303fcbf75b546e5fcd0fab803a0601944d358"",""REC:7091da381482a350677493a7e9a4eb205130d9fa139f6ad2175cdd0bb5974d48"",""REC:be14c83359d9ce72cfc1d5acc7cac797d8106311d2123cb7c4231b84919e6acb"",""REC:f0af73d044b6578f29ddf2ebb31e6ceb25acbea9954989f9214e73a7c08cbf7c""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:BAJQRLZAPXASRD-UHFFFAOYSA-N,external,1,2,"[""REC:1d740c2c620b41d964bcd06bc0aa575e59e677c2d30b16806d465924863ca82f"",""REC:dd2b5f3d556b33fb82bdde8975d0ff9355ee639576e9980d384bb6ab3422dc1f"",""REC:ef253cb5a78d126138ff96453db22a485e3a468ab1ad9246664c8eab6dc169b7""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:BBABSCYTNHOKOG-UHFFFAOYSA-N,external,2,1,"[""REC:8411aaa0ed14fb34c67ad72febce36bc329b758c035cad68f71dbb693a41d1a9"",""REC:9dff3634520c3ca48665873bde1b794fc02b2a20e851fdffb5ed1a4fb60ce168"",""REC:a90cee44c68df1d7744d413a3ba3e1ffe950244a1c3c60d90d6c907d9135095a"",""REC:e4f41e8178a22372724a836d55dca84c179fde4bad724212d13bd118c8d783d5""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:BFCFYVKQTRLZHA-UHFFFAOYSA-N,development,3,2,"[""REC:192691840641c827f09ccbcd0969111991f71fb2e6b5e723eb13fbf5dfbe2c6b"",""REC:274ab5e48686b85f6c6052e2d8e7f9b34d3df29736dad01cbe41ff80e9c8cd98"",""REC:2bc883cd4dd803c89c392225f9fac68c7d70e7c2f70b7867c612d32f5591c8cf"",""REC:45d46a99b61b8b2f5e9116b244947f59a61b12c63c09f5de5bdb93c26ddcce9f"",""REC:497fe0e2edfe3135de2fcc25f375c9bad002afce5dc590c22d0c395ab62d752e"",""REC:6b1129f99628fec54d5bcb2af36139f3d1f18460f938a857703918017503719a"",""REC:878731b3964802b697044cd4039cb0e12c0397dfee7025221fb9fc0086d239e9"",""REC:890b8e467f5b206b83d2c2c6e3c39f62fb38a9fe08d4e416aa0768a0c699492e"",""REC:ace3d074c0fbd624e01acd85dca9e49f7d1309c66cf93664c3691e14337ec306"",""REC:b9976ffda2b7e1690af55f90ba9179e2dcbc1b4c343497c4ac3963b9ce50e92a"",""REC:f46df8eed2926bcecdd9816084bd521e3f0aecc45e11f3f4305fc530570de786""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
