record_key,source_dataset,source_record_id,exclusion_reason
REC:6db891f144c1eb8a20a59c4a3869689ba8e718f68b41715b09713f3a262fc3d3,ccris,4226:no_carcinogenicity,no_standardized_key
REC:6db891f144c1eb8a20a59c4a3869689ba8e718f68b41715b09713f3a262fc3d3,ccris,4226:no_carcinogenicity,多个有机片段混合物
REC:6db891f144c1eb8a20a59c4a3869689ba8e718f68b41715b09713f3a262fc3d3,ccris,4226:no_carcinogenicity,无致癌性试验记录
REC:c62f7c97bc30ab2947c97f18b73896384d8277efce1ef277cf5c36175936680f,ccris,4227:no_carcinogenicity,无致癌性试验记录
REC:20c59c57f9a872d9fda732c185270dc6d8b2c3ded26c8c3e16eeb8ca57bbef96,ccris,4228:no_carcinogenicity,无致癌性试验记录
REC:1e0aeff335af2a8932be3b9ec7ead964a145fee2b584f5295608eb57b1935250,ccris,4229:cstu:1,no_standardized_key
REC:1e0aeff335af2a8932be3b9ec7ead964a145fee2b584f5295608eb57b1935250,ccris,4229:cstu:1,无含碳有机片段
REC:1dddb77d82162829aadcff158db082ddc57ee6c21f8fe0823f75e92a1e831055,ccris,4229:cstu:2,no_standardized_key
REC:1dddb77d82162829aadcff158db082ddc57ee6c21f8fe0823f75e92a1e831055,ccris,4229:cstu:2,无含碳有机片段
REC:8e6dba47e9e4a50d255379b23ecaf37b206c2f37c544e41854028235fba18714,ccris,4229:cstu:3,no_standardized_key
REC:8e6dba47e9e4a50d255379b23ecaf37b206c2f37c544e41854028235fba18714,ccris,4229:cstu:3,无含碳有机片段
REC:1746cc3641bb63e6a6e99563b566f93f70399fde1609c5acbf52de0509a31e88,ccris,4229:cstu:4,no_standardized_key
REC:1746cc3641bb63e6a6e99563b566f93f70399fde1609c5acbf52de0509a31e88,ccris,4229:cstu:4,无含碳有机片段
REC:57bb4cf11845771025aaa5ba8fe3902d65aa32f81027a30026d2adf9ce64a9b6,ccris,4229:cstu:5,no_standardized_key
REC:57bb4cf11845771025aaa5ba8fe3902d65aa32f81027a30026d2adf9ce64a9b6,ccris,4229:cstu:5,无含碳有机片段
REC:5e0e6cd7a3daab691f02c05eaa6e64fae726844dd55f30f7da3b4e00a4a99eeb,ccris,4233:cstu:1,no_standardized_key
REC:5e0e6cd7a3daab691f02c05eaa6e64fae726844dd55f30f7da3b4e00a4a99eeb,ccris,4233:cstu:1,来源结构状态不可接受：unresolved
REC:2e6f86fe152fc2d3332a8ec1187110e4ee413f81327525c85b58f0b07f0fe013,ccris,4233:cstu:2,no_standardized_key
REC:2e6f86fe152fc2d3332a8ec1187110e4ee413f81327525c85b58f0b07f0fe013,ccris,4233:cstu:2,来源结构状态不可接受：unresolved
REC:72d494278d35e5d99eb42a89bf0c193a833c6bf45544d62959d99093504dd3cf,ccris,4233:cstu:3,no_standardized_key
REC:72d494278d35e5d99eb42a89bf0c193a833c6bf45544d62959d99093504dd3cf,ccris,4233:cstu:3,来源结构状态不可接受：unresolved
REC:7fe56c94645a30c0076aa27918a7ebe0e93556c194afcfb00179e9b285f30a25,ccris,4233:cstu:4,no_standardized_key
REC:7fe56c94645a30c0076aa27918a7ebe0e93556c194afcfb00179e9b285f30a25,ccris,4233:cstu:4,来源结构状态不可接受：unresolved
REC:6265e3671641c82ac61b11ccba1745b72180bc451fbb7beb391ea24ab34525e2,ccris,4233:cstu:5,no_standardized_key
REC:6265e3671641c82ac61b11ccba1745b72180bc451fbb7beb391ea24ab34525e2,ccris,4233:cstu:5,来源结构状态不可接受：unresolved
REC:75cabc2b3380457bf40bf541a1db1fcc3f68156e43af8949817fc729448708e8,ccris,4233:cstu:6,no_standardized_key
REC:75cabc2b3380457bf40bf541a1db1fcc3f68156e43af8949817fc729448708e8,ccris,4233:cstu:6,来源结构状态不可接受：unresolved
REC:aa318119cf07c2058b92781afd9be8fe36d2a11976edb89b1b2d66251f02a64e,ccris,4234:cstu:1,no_standardized_key
REC:aa318119cf07c2058b92781afd9be8fe36d2a11976edb89b1b2d66251f02a64e,ccris,4234:cstu:1,来源结构状态不可接受：unresolved
REC:bde056c3ac1a6c96bf6bdf559b1cea0c479fbd0b92ce2cd6fa913a3c439ad42f,ccris,4234:cstu:2,no_standardized_key
REC:bde056c3ac1a6c96bf6bdf559b1cea0c479fbd0b92ce2cd6fa913a3c439ad42f,ccris,4234:cstu:2,来源结构状态不可接受：unresolved
REC:accedb2517d11532169faf10829310342188d55d03b060895db639121d300e24,ccris,4234:cstu:3,no_standardized_key
REC:accedb2517d11532169faf10829310342188d55d03b060895db639121d300e24,ccris,4234:cstu:3,来源结构状态不可接受：unresolved
REC:7a2866119a4de298f676439e484fff0662d73d91d8747dfbf8392a7bbba9ead7,ccris,4235:no_carcinogenicity,无致癌性试验记录
REC:2b8fcbff2f5076990c98876bc37b0686739a1432e9d32c1b5ddc634760e93cbd,ccris,4236:no_carcinogenicity,无致癌性试验记录
REC:8e3557f45e67e7bc88a14152da0124248c02c5bf92205064dcbed346ab1e33c4,ccris,4239:cstu:1,no_standardized_key
REC:8e3557f45e67e7bc88a14152da0124248c02c5bf92205064dcbed346ab1e33c4,ccris,4239:cstu:1,来源结构状态不可接受：unresolved
REC:e00474b5a9100281067af7a498f31a6d39888a97ebf596ab5a753ede02bf9672,ccris,4248:no_carcinogenicity,无致癌性试验记录
REC:a769316d9df391ffcec3ebdecf97fe57a348624d5d0ea6b3cd013c435f17566d,ccris,4249:no_carcinogenicity,无致癌性试验记录
REC:f716d010a3d29300a431a1a431c21b10b894d0af777a4ee4e7e322c01b2ce310,ccris,4250:no_carcinogenicity,no_standardized_key
REC:f716d010a3d29300a431a1a431c21b10b894d0af777a4ee4e7e322c01b2ce310,ccris,4250:no_carcinogenicity,无含碳有机片段
REC:f716d010a3d29300a431a1a431c21b10b894d0af777a4ee4e7e322c01b2ce310,ccris,4250:no_carcinogenicity,无致癌性试验记录
REC:602a7a66a936cfed864d1cff00c86efd4f71d8ab0003b94eadcaba2ebe57d15f,ccris,4252:no_carcinogenicity,no_standardized_key
REC:602a7a66a936cfed864d1cff00c86efd4f71d8ab0003b94eadcaba2ebe57d15f,ccris,4252:no_carcinogenicity,无致癌性试验记录
REC:602a7a66a936cfed864d1cff00c86efd4f71d8ab0003b94eadcaba2ebe57d15f,ccris,4252:no_carcinogenicity,来源结构状态不可接受：unresolved
REC:74aef759f107c6c39d9e7313f0b4fc578651af04bb54bbce2cba3bcfb2691dd1,ccris,4253:no_carcinogenicity,无致癌性试验记录
REC:ac971a2a933eec749fa445da5530e7cc202492893cc4bb253999007efc900308,ccris,4254:no_carcinogenicity,无致癌性试验记录
REC:8a0fd84e2cc75b978429d40adfb1862f504cda3512178aca70178d559b82f84d,ccris,4255:no_carcinogenicity,无致癌性试验记录
REC:36ec4dab86d3a037cc8df2a6857b7005f17cb731c4e92868447888468a5e5389,ccris,4256:no_carcinogenicity,无致癌性试验记录
REC:65edadce8b35fa3d8cc9e820072bfebee1b20340111a9e8fa5e641f55bc50c33,ccris,4257:no_carcinogenicity,无致癌性试验记录
REC:2c69d87dd797d92b5132b7c7391dcfafb8a8884c41a73ab179692d85700033b5,ccris,4259:no_carcinogenicity,无致癌性试验记录
REC:975d94532282bef0a424eb9660e06c8bc536c9881f478d14a9abcd9ceb6a73b9,ccris,425:cstu:1,no_standardized_key
REC:975d94532282bef0a424eb9660e06c8bc536c9881f478d14a9abcd9ceb6a73b9,ccris,425:cstu:1,存在中性共组分，按混合物、溶剂化物或加合物排除
REC:9c0bca4c00da14594b02a8132233c84dd280df5b0f47c94f7c02e34a5c816ee1,ccris,425:cstu:2,no_standardized_key
REC:9c0bca4c00da14594b02a8132233c84dd280df5b0f47c94f7c02e34a5c816ee1,ccris,425:cstu:2,存在中性共组分，按混合物、溶剂化物或加合物排除
REC:dc77ed6f16a55ccdef8116f2493acc6a477f14d23ca571e421883a0290900f57,ccris,425:cstu:3,no_standardized_key
REC:dc77ed6f16a55ccdef8116f2493acc6a477f14d23ca571e421883a0290900f57,ccris,425:cstu:3,存在中性共组分，按混合物、溶剂化物或加合物排除
REC:17930ccdd260c60e408ddaac4cfa9f6034b7a0874f9ad9ac4c62f9dcb0e0db99,ccris,425:cstu:4,no_standardized_key
REC:17930ccdd260c60e408ddaac4cfa9f6034b7a0874f9ad9ac4c62f9dcb0e0db99,ccris,425:cstu:4,存在中性共组分，按混合物、溶剂化物或加合物排除
REC:cc2f63506c7d549d12296e50a3416e4453b92c9d6d32d07ffec2bc0079bb5cfa,ccris,4260:no_carcinogenicity,无致癌性试验记录
REC:ae96f263ac0eb6e9439bbcbef6c827e13a4516fbaf00ff7c780744fea4a916e9,ccris,4261:no_carcinogenicity,无致癌性试验记录
REC:e255981791b9665342b78db644656a2f158263cedb509cdd286bc3e7fe7f3ab6,ccris,4262:no_carcinogenicity,无致癌性试验记录
REC:27d57e7cb2152d7b166c7ca3717c1ed8bdc251ec8bc828b96a8e62dd57db975a,ccris,4263:no_carcinogenicity,无致癌性试验记录
REC:f3c1a7e7b5345f9d8a850ae8c80d53b40334441c7242ad2ed8daee2ee419e07b,ccris,4264:no_carcinogenicity,无致癌性试验记录
REC:6994f0c35937fb4c07366d37c2c4f263e475e483b1d4374aad0d7b54b8e633bc,ccris,4265:no_carcinogenicity,无致癌性试验记录
REC:68de98bd20dd3e20492c07c82406d3f60fb3bce81853e5956d8f49628b304394,ccris,4266:no_carcinogenicity,无致癌性试验记录
REC:32c9e7cc3aeaf192cfbc0c9078a16498f82a8edfc40d8e710814f775fc49da90,ccris,4267:no_carcinogenicity,无致癌性试验记录
REC:509ff8275e42dd3a4c8da053c4942fc1f8d4a6f2c2f262d935108529799738f7,ccris,4268:no_carcinogenicity,无致癌性试验记录
REC:e3aea19e272f1ed0e3ef4344d3805603b2c0e94c89d47f19da1066a45b5dfa14,ccris,4269:no_carcinogenicity,无致癌性试验记录
REC:39011434c6cd8fc70938e1892aad8ba5896dc8b417a75ea1a93aec4838c01188,ccris,427:cstu:1,no_standardized_key
REC:39011434c6cd8fc70938e1892aad8ba5896dc8b417a75ea1a93aec4838c01188,ccris,427:cstu:1,无含碳有机片段
REC:75b4253dd0675b837af2a6bba7dca0cd2bc9c92d3093bd6b930aacfedc2c2318,ccris,427:cstu:2,no_standardized_key
REC:75b4253dd0675b837af2a6bba7dca0cd2bc9c92d3093bd6b930aacfedc2c2318,ccris,427:cstu:2,无含碳有机片段
REC:4b4163dd314e1d5e547a807c9c51d39ce0814ebeeaa40a2ca1d2cc993630fbfb,ccris,427:cstu:3,no_standardized_key
REC:4b4163dd314e1d5e547a807c9c51d39ce0814ebeeaa40a2ca1d2cc993630fbfb,ccris,427:cstu:3,无含碳有机片段
REC:74b534a3cd24b453b5a6ddc02a0ad56a6986f2bb46d4aba0a8ff6da4d7b3d0f4,ccris,427:cstu:4,no_standardized_key
REC:74b534a3cd24b453b5a6ddc02a0ad56a6986f2bb46d4aba0a8ff6da4d7b3d0f4,ccris,427:cstu:4,无含碳有机片段
REC:612c84fd1a089ec01bd70eaf04e2ccfc05f85a53508f160820059ccbe77932b9,ccris,427:cstu:5,no_standardized_key
REC:612c84fd1a089ec01bd70eaf04e2ccfc05f85a53508f160820059ccbe77932b9,ccris,427:cstu:5,无含碳有机片段
REC:51840dc2db9b558e07ad92b1e132b12c54d0b661c79344da2838f0dc61ef2c44,ccris,427:cstu:6,no_standardized_key
REC:51840dc2db9b558e07ad92b1e132b12c54d0b661c79344da2838f0dc61ef2c44,ccris,427:cstu:6,无含碳有机片段
REC:6856a4d01d6bbe1a607cd188604cbb06e04e1dc441c40314d82bf367634834dd,ccris,427:cstu:7,no_standardized_key
REC:6856a4d01d6bbe1a607cd188604cbb06e04e1dc441c40314d82bf367634834dd,ccris,427:cstu:7,无含碳有机片段
REC:e5dda30a17562804657f710c5375ae0c0b2853aa399d2b9dba07cb036c787660,ccris,427:cstu:8,no_standardized_key
REC:e5dda30a17562804657f710c5375ae0c0b2853aa399d2b9dba07cb036c787660,ccris,427:cstu:8,无含碳有机片段
REC:0f013a96dbc4b82718dd199932216fb1659dbab911891bb41c2eabea0da46ee5,ccris,4281:no_carcinogenicity,无致癌性试验记录
REC:75510648a83f0faa67df91671893982c11d39a5f73cae034998cea3d45184474,ccris,4282:no_carcinogenicity,无致癌性试验记录
REC:6fcd6516b65510d1de58c9eb81daf302223d13f8415efe7221f3d69e81a000c4,ccris,4283:no_carcinogenicity,无致癌性试验记录
REC:ccfe430df957e56a0c7f59879902ac2e722706941c82bbfa201caaf85eba5de8,ccris,4284:no_carcinogenicity,无致癌性试验记录
REC:feb02e179cb9fce515efb09e17b28e7f18ce9374bc01e272b9b77d51966ad3c9,ccris,4285:no_carcinogenicity,无致癌性试验记录
REC:6f2365d5508a61823b71239a18800f81bbee785591b149f9528033f187cf9e9f,ccris,4286:no_carcinogenicity,无致癌性试验记录
REC:5ec2cdaf8c4fcd7b86fcbbd3938de0232e6aa2907ec86aed3397e4908ec779c8,ccris,4287:no_carcinogenicity,无致癌性试验记录
REC:c98d17b4a8f55b7dd52af42e1438bbc959ed9f0aec9a3bf98ca61cb583172d98,ccris,4288:no_carcinogenicity,无致癌性试验记录
REC:6bcdc7e9572b9a104a48c6facfb901fcc9aa33b0b12ee5c35be6506fe07120a3,ccris,4289:no_carcinogenicity,无致癌性试验记录
REC:09458751d6bceba8f6d3c56e9449b1bd48155a7b4c7151e27d66a63c610da7e1,ccris,428:no_carcinogenicity,无致癌性试验记录
REC:771329d4121c07be0b7c73b0e63625d86b6d5651035ab212654678f4bfefb607,ccris,4290:no_carcinogenicity,无致癌性试验记录
REC:ae5cf3edccb66e8f1af9383d791ded405cc416865eb4a85d1892c5207622e563,ccris,4291:no_carcinogenicity,无致癌性试验记录
REC:68357d72a66214be27780a8d391815c69f0aa3f735679855e00df24a3667052b,ccris,4292:no_carcinogenicity,no_standardized_key
REC:68357d72a66214be27780a8d391815c69f0aa3f735679855e00df24a3667052b,ccris,4292:no_carcinogenicity,多个有机片段混合物
REC:68357d72a66214be27780a8d391815c69f0aa3f735679855e00df24a3667052b,ccris,4292:no_carcinogenicity,无致癌性试验记录
REC:0d1ce4ba6eee5be13a5e7b04bc7baf741bbdb781c81f0a8e0000a7e157456eba,ccris,4293:no_carcinogenicity,无致癌性试验记录
REC:2984cf9e7f1f34f4d40874833944a4839b6741e3fcc9df4c5cb50b82c3ea9791,ccris,4294:no_carcinogenicity,无致癌性试验记录
REC:565fe774d205498593c89308b32325a0b6af6b94d1ab5548e6f8a5a97d116d90,ccris,4295:no_carcinogenicity,无致癌性试验记录
REC:c936b7b757289809ca02c07a446adf415ff5f142c40f2b52844c576036c67275,ccris,4296:no_carcinogenicity,无致癌性试验记录
REC:7788a6e135c0538ca2a0a813516a8e34a67ca4e5dd35390ef83a6d5b826b8058,ccris,4297:no_carcinogenicity,无致癌性试验记录
REC:01bd0eb98bd92c0702cecc9087b4fc7f8592cb05f73424773cf05e132a4176dd,ccris,4298:no_carcinogenicity,无致癌性试验记录
REC:f6d1e17796b9ef9249f9309f11d363d2c1e68aa0e432a6e6bd459bb00efc342a,ccris,4299:no_carcinogenicity,无致癌性试验记录
REC:855abe7d88e785756c3e08ae93c1d11db1fd63a0a57f229145e9f8748ac5d560,ccris,429:cstu:1,no_standardized_key
REC:855abe7d88e785756c3e08ae93c1d11db1fd63a0a57f229145e9f8748ac5d560,ccris,429:cstu:1,无含碳有机片段
REC:a074f18a04737b0844e8ceb0ac711e64d7bec6274837aa5f39dd004566aca6e9,ccris,4300:no_carcinogenicity,无致癌性试验记录
REC:53ff784cfd55d6e93b0406a44455f6af8fa8c21164357f461417073d78752661,ccris,4301:no_carcinogenicity,无致癌性试验记录
REC:cea39315fc7307cf9d0398fd42c894d2f3b1913c63103c8c83f482c60425c4cb,ccris,4302:no_carcinogenicity,无致癌性试验记录
REC:051c7c5306ba0ad46015d529510a1295d62319d4f0f802166e7a989a21262941,ccris,4303:no_carcinogenicity,无致癌性试验记录
REC:b4dc0772189eafc9ff84213969240f53636a7c86d4799d7db217fc1f174409d2,ccris,4304:no_carcinogenicity,无致癌性试验记录
REC:8dee07f1165ff35a160c14d2d9f9a199d2e432b8b254d8d7db082b9410df622c,ccris,4305:no_carcinogenicity,无致癌性试验记录
REC:2186cf5f5a2f5830b438be1bdcd8d96a4329b49193005db549315c9328f811a6,ccris,4306:no_carcinogenicity,无致癌性试验记录
REC:5b3c3085fc4636ed5ca5e1b514a51406c24c54ea6bb4a9cb12095c67f199f9ff,ccris,4309:no_carcinogenicity,无致癌性试验记录
REC:5303010be3c22056eeebdaf433b597334f8ec1d3a3f07e10c28cfc78eaf07468,ccris,430:cstu:1,no_standardized_key
REC:5303010be3c22056eeebdaf433b597334f8ec1d3a3f07e10c28cfc78eaf07468,ccris,430:cstu:1,多个有机片段混合物
REC:5d12fa69f0f94b0024cdfec3458a358d86bee5c0996b394eba33066f9cb97c2b,ccris,4310:no_carcinogenicity,无致癌性试验记录
REC:19d3d69be9ac4c5be6aca4459e4df78d574fbcc81286832b5e9adb1c4dc064a6,ccris,4311:no_carcinogenicity,无致癌性试验记录
REC:d71e17835f73d542d87b8beae462a5333b0e685dce0d5728f9151941543b1057,ccris,4312:no_carcinogenicity,无致癌性试验记录
REC:0751d9e0ae4b1d48258032786a96cc3b3d3adc9f42889b30be4d076711b8137a,ccris,4313:no_carcinogenicity,无致癌性试验记录
REC:f0afea5b88d71fb9286cf87b2b681e076db9d3bbade86146cf3beb91b2998589,ccris,4314:no_carcinogenicity,无致癌性试验记录
REC:9d1d5cbf19209f6481f8d77fbd644ba094b321330a22023ca244990af262d92c,ccris,4315:no_carcinogenicity,no_standardized_key
REC:9d1d5cbf19209f6481f8d77fbd644ba094b321330a22023ca244990af262d92c,ccris,4315:no_carcinogenicity,无致癌性试验记录
REC:9d1d5cbf19209f6481f8d77fbd644ba094b321330a22023ca244990af262d92c,ccris,4315:no_carcinogenicity,标准化失败：RuntimeError
REC:1f114ed3600d728e55398db53279ea8f12cbcc134a6949608980d5a53c71f36c,ccris,4316:no_carcinogenicity,无致癌性试验记录
REC:f083a502732bb17bbf6a045708606e0ca8b36e09e2fb59cae203bb53028f2e9d,ccris,4317:no_carcinogenicity,no_standardized_key
REC:f083a502732bb17bbf6a045708606e0ca8b36e09e2fb59cae203bb53028f2e9d,ccris,4317:no_carcinogenicity,存在中性共组分，按混合物、溶剂化物或加合物排除
REC:f083a502732bb17bbf6a045708606e0ca8b36e09e2fb59cae203bb53028f2e9d,ccris,4317:no_carcinogenicity,无致癌性试验记录
REC:6dc29558d2f204f79340ec1166d0e3953d2569d94cdbb6a20e61bf8af5087b41,ccris,4318:no_carcinogenicity,无致癌性试验记录
REC:1d5f2ae1b8f417945d1003ab59b8ffdd1892f25760f473ac5016001c47e8c84f,ccris,4319:no_carcinogenicity,no_standardized_key
REC:1d5f2ae1b8f417945d1003ab59b8ffdd1892f25760f473ac5016001c47e8c84f,ccris,4319:no_carcinogenicity,无含碳有机片段
REC:1d5f2ae1b8f417945d1003ab59b8ffdd1892f25760f473ac5016001c47e8c84f,ccris,4319:no_carcinogenicity,无致癌性试验记录
REC:470f50715a655fc495fece9121d612c92d64f457a49440dba15bd6ec83699b30,ccris,431:cstu:1,no_standardized_key
REC:470f50715a655fc495fece9121d612c92d64f457a49440dba15bd6ec83699b30,ccris,431:cstu:1,无含碳有机片段
REC:c82508b32f195c2017b08791f06119df9501f71b895467d0a91586025d2d40e1,ccris,431:cstu:10,no_standardized_key
REC:c82508b32f195c2017b08791f06119df9501f71b895467d0a91586025d2d40e1,ccris,431:cstu:10,无含碳有机片段
REC:eb942194245278353bae2b33ab44b73c0ca12514ef2b50f3ef0a187e8959facf,ccris,431:cstu:11,no_standardized_key
REC:eb942194245278353bae2b33ab44b73c0ca12514ef2b50f3ef0a187e8959facf,ccris,431:cstu:11,无含碳有机片段
REC:f741a110bd4bc51f0296c655b9a36a9dfc5161b482a59bbc925812bd859a9615,ccris,431:cstu:2,no_standardized_key
REC:f741a110bd4bc51f0296c655b9a36a9dfc5161b482a59bbc925812bd859a9615,ccris,431:cstu:2,无含碳有机片段
REC:2c59c1662d3e7e36fe1e5bea947ccfdf875fb4573cbd13319c58e101dfd6871b,ccris,431:cstu:3,no_standardized_key
REC:2c59c1662d3e7e36fe1e5bea947ccfdf875fb4573cbd13319c58e101dfd6871b,ccris,431:cstu:3,无含碳有机片段
REC:ff276446cfa55dabef498600030b195735675effd11157ea5c56958d3f1bf9a2,ccris,431:cstu:4,no_standardized_key
REC:ff276446cfa55dabef498600030b195735675effd11157ea5c56958d3f1bf9a2,ccris,431:cstu:4,无含碳有机片段
REC:fb97ff343acbc910b3605249b2ecf03cd31164be0ea9a9514057c30056340daf,ccris,431:cstu:5,no_standardized_key
REC:fb97ff343acbc910b3605249b2ecf03cd31164be0ea9a9514057c30056340daf,ccris,431:cstu:5,无含碳有机片段
REC:24a2e50ac8f292a6562fc4cda6c4599f50e02ed5d1c201d32120fdf3ca0a78fd,ccris,431:cstu:6,no_standardized_key
REC:24a2e50ac8f292a6562fc4cda6c4599f50e02ed5d1c201d32120fdf3ca0a78fd,ccris,431:cstu:6,无含碳有机片段
REC:ae0c2879149dc2f046505622f257ff943c226709f306fd2e4ee44afc86bd8404,ccris,431:cstu:7,no_standardized_key
REC:ae0c2879149dc2f046505622f257ff943c226709f306fd2e4ee44afc86bd8404,ccris,431:cstu:7,无含碳有机片段
REC:413b0d1f48fda74aaa1fd9969043c795aee9f863cc5d2e8c17f3f137690bb5b2,ccris,431:cstu:8,no_standardized_key
REC:413b0d1f48fda74aaa1fd9969043c795aee9f863cc5d2e8c17f3f137690bb5b2,ccris,431:cstu:8,无含碳有机片段
REC:4e52f6f7fd1ebab49ca8ac211affe41f02593a971fc3fcb9ec9653276c0952de,ccris,431:cstu:9,no_standardized_key
REC:4e52f6f7fd1ebab49ca8ac211affe41f02593a971fc3fcb9ec9653276c0952de,ccris,431:cstu:9,无含碳有机片段
REC:edcced6886b976a9e702de4798c42db4b65d188de0eb343707e172d3f9d7c38a,ccris,4320:no_carcinogenicity,无致癌性试验记录
REC:9e242d051c03aaf6c94cb864473d9ad641bec2fd313fece221ceb98d64e491c5,ccris,4321:no_carcinogenicity,无致癌性试验记录
REC:e1bd892c7141a39d0ac5efdeda7223f617bb9d606466a3b3f641bf3623409173,ccris,4322:no_carcinogenicity,无致癌性试验记录
REC:b98396dd754adec68b1a9162778574bbfce4995304983ef06ad806f3b3d539b6,ccris,4323:no_carcinogenicity,no_standardized_key
REC:b98396dd754adec68b1a9162778574bbfce4995304983ef06ad806f3b3d539b6,ccris,4323:no_carcinogenicity,无含碳有机片段
REC:b98396dd754adec68b1a9162778574bbfce4995304983ef06ad806f3b3d539b6,ccris,4323:no_carcinogenicity,无致癌性试验记录
REC:d06126ca6847be04ce142d8529b29e5366bd751d8caaad6ff09f59b7d736a665,ccris,4324:no_carcinogenicity,无致癌性试验记录
REC:166f367cee9f6d0d245a065ec3c66524f7d39f84f62a16e6485b22124816f08c,ccris,4325:no_carcinogenicity,无致癌性试验记录
REC:6012a9b94a8fbdbe41ab7a900efda7f429f7ad6ab36e16c4fc65d3f1e0cfbd75,ccris,4326:no_carcinogenicity,无致癌性试验记录
REC:4b6e80fea605c7d0118f805503c804c1616cd8fa50a1107f538506341f9810b7,ccris,4327:no_carcinogenicity,无致癌性试验记录
REC:fa193af263ec83c1d21c3586b83ea1bfda0b809eb129e4820193d12727845e64,ccris,4328:no_carcinogenicity,无致癌性试验记录
REC:91ed5e238833a0f76f3f68d1a24a4f3e510f9285e39d78114b2c4001fd8d38f9,ccris,4329:no_carcinogenicity,无致癌性试验记录
REC:1fb769504bc78d04b5ea982642e55abf1339b263fcfb003745881c6e03573dd4,ccris,432:cstu:1,no_standardized_key
REC:1fb769504bc78d04b5ea982642e55abf1339b263fcfb003745881c6e03573dd4,ccris,432:cstu:1,无含碳有机片段
REC:fd6a0533d834a019061dd05152a11371a8045ce177e4ce8ff97e4735084203df,ccris,432:cstu:10,no_standardized_key
REC:fd6a0533d834a019061dd05152a11371a8045ce177e4ce8ff97e4735084203df,ccris,432:cstu:10,无含碳有机片段
REC:e098c2ca9835bd9f7912b78a93649f6e8e20148b05866063a826b66dec089dfb,ccris,432:cstu:11,no_standardized_key
REC:e098c2ca9835bd9f7912b78a93649f6e8e20148b05866063a826b66dec089dfb,ccris,432:cstu:11,无含碳有机片段
REC:af7972ed3e1f0a38f81d0da4e86ad11391aafadd8ef1215c31987e6324b81768,ccris,432:cstu:12,no_standardized_key
REC:af7972ed3e1f0a38f81d0da4e86ad11391aafadd8ef1215c31987e6324b81768,ccris,432:cstu:12,无含碳有机片段
REC:37493597f96086813af4dc0859db6224351c7d7fbb31c2a21b4daba139bbf60d,ccris,432:cstu:13,no_standardized_key
REC:37493597f96086813af4dc0859db6224351c7d7fbb31c2a21b4daba139bbf60d,ccris,432:cstu:13,无含碳有机片段
REC:e4d4dc1c704d6dc9d78f94d7c3f300b1639f6e3320ce3abbd6b9af8090eedd47,ccris,432:cstu:14,no_standardized_key
REC:e4d4dc1c704d6dc9d78f94d7c3f300b1639f6e3320ce3abbd6b9af8090eedd47,ccris,432:cstu:14,无含碳有机片段
